

🇨🇳央视频道,#genre#
上海地方,#genre#
上海新闻综合,http://110.42.52.180:6688/live/live.php?token=y7G7pt99&id=shxwzh&zy.m3u8
上海新纪实,http://110.42.52.180:6688/live/live.php?token=y7G7pt99&id=shxjs&zy.m3u8
上海魔都眼,http://110.42.52.180:6688/live/live.php?token=y7G7pt99&id=shmdy&zy.m3u8
上海第一财经,http://110.42.52.180:6688/live/live.php?token=y7G7pt99&id=shdycj&zy.m3u8
上海都市频道,http://110.42.52.180:6688/live/live.php?token=y7G7pt99&id=shdspd&zy.m3u8
上海五星体育,http://110.42.52.180:6688/live/live.php?token=y7G7pt99&id=shwxty&zy.m3u8
东方财经,http://110.42.52.180:6688/live/live.php?token=y7G7pt99&id=dfcj&zy.m3u8
上海生活时尚,http://110.42.52.180:6688/live/live.php?token=y7G7pt99&id=shss&zy.m3u8
金色学堂,http://110.42.52.180:6688/live/live.php?token=y7G7pt99&id=jsxt&zy.m3u8
上海教育,http://110.42.52.180:6688/live/live.php?token=y7G7pt99&id=shjy&zy.m3u8
游戏风云,http://110.42.52.180:6688/live/live.php?token=y7G7pt99&id=yxfy&zy.m3u8
法治天地,http://110.42.52.180:6688/live/live.php?token=y7G7pt99&id=fztd&zy.m3u8
上视东方影视,http://110.42.52.180:6688/live/live.php?token=y7G7pt99&id=ssdfys&zy.m3u8
YY直播,#genre#
娱乐专区,https://iptv.catvod.com/yy/1509085223
日漫专区,https://iptv.catvod.com/yy/1459675153
国漫专区,https://iptv.catvod.com/yy/630045
少儿专区,https://iptv.catvod.com/yy/1382736904
动物专区,https://iptv.catvod.com/yy/1382736918
野外专区,https://iptv.catvod.com/yy/1382736918
越野专区,https://iptv.catvod.com/yy/1354946983
钓鱼专区,https://iptv.catvod.com/yy/1355922545
体育专区,https://iptv.catvod.com/yy/54645
小品专区,https://iptv.catvod.com/yy/11348
乡野专区,https://iptv.catvod.com/yy/79122
篮球专区,https://iptv.catvod.com/yy/1354946982
电影专区,https://iptv.catvod.com/yy/1354930209
棋牌专区,https://iptv.catvod.com/yy/787942
超级频道_lzzlj147,#genre#
CCTV2,http://123.129.70.178:9901/tsfile/live/0002_1.m3u8
CCTV3,http://123.129.70.178:9901/tsfile/live/0003_1.m3u8
CCTV4,http://123.129.70.178:9901/tsfile/live/0004_1.m3u8
CCTV5,http://123.129.70.178:9901/tsfile/live/0005_1.m3u8
CCTV5+,http://123.129.70.178:9901/tsfile/live/0016_1.m3u8
CCTV6,http://123.129.70.178:9901/tsfile/live/0006_1.m3u8
CCTV7,http://123.129.70.178:9901/tsfile/live/0007_1.m3u8
CCTV8,http://123.129.70.178:9901/tsfile/live/0008_1.m3u8
CCTV9,http://123.129.70.178:9901/tsfile/live/0009_1.m3u8
CCTV10,http://123.129.70.178:9901/tsfile/live/0010_1.m3u8
CCTV11,http://123.129.70.178:9901/tsfile/live/0011_1.m3u8
CCTV12,http://123.129.70.178:9901/tsfile/live/0012_1.m3u8
CCTV13,http://123.129.70.178:9901/tsfile/live/0013_1.m3u8
CCTV14,http://123.129.70.178:9901/tsfile/live/0014_1.m3u8
CCTV15,http://123.129.70.178:9901/tsfile/live/0015_1.m3u8
DJ音乐,#genre#
纯音乐,https://txmov2.a.kwimgs.com/bs3/video-hls/5191524504860422981_hlsb.m3u8
酒吧主场专用dj,https://txmov2.a.kwimgs.com/bs3/video-hls/5248382575505068465_hlsb.m3u8
酒吧dj串烧,https://txmov2.a.kwimgs.com/bs3/video-hls/5224175728342016629_hlsb.m3u8
英文怀旧DJ集,https://txmov2.a.kwimgs.com/bs3/video-hls/5258797141314408539_hlsb.m3u8
25年车载,https://txmov2.a.kwimgs.com/bs3/video-hls/5199687403144755957_hlsb.m3u8
车载DJ音乐,https://txmov2.a.kwimgs.com/bs3/video-hls/5254575017564342625_hlsb.m3u8
抖音欧美热歌,https://txmov2.a.kwimgs.com/bs3/video-hls/5201376250259585907_hlsb.m3u8
爱情讯息-郭静,https://txmov2.a.kwimgs.com/bs3/video-hls/5221079490526037903_hlsb.m3u8
爱情讯息舞台背景,https://txmov2.a.kwimgs.com/bs3/video-hls/5226146060226833584_99423f0493be5a25_1011_hlsb.m3u8
毕业季歌曲集,https://txmov2.a.kwimgs.com/bs3/video-hls/5232338508791311690_22bf73b7efb08a20_8280_hlsb.m3u8
音乐一响亡妻登场,https://txmov2.a.kwimgs.com/bs3/video-hls/5212072304262393980_752011ab202a9c22_2534_hlsb.m3u8
宿命古风歌词,https://txmov2.a.kwimgs.com/bs3/video-hls/5252604700776560327_hlsb.m3u8
古风歌曲之二,https://txmov2.a.kwimgs.com/bs3/video-hls/5243878973624370589_hlsb.m3u8
笑看风云,https://txmov2.a.kwimgs.com/upic/2021/07/28/08/BMjAyMTA3MjgwODEyNThfMTAyODcyNDIwMF81NDA5ODY5MjIzM18yXzM=_b_B48dfbe3077a8479c820df8aeb4b5fa60.mp4
粤语上,https://txmov2.a.kwimgs.com/bs3/video-hls/5221923940750446635_04b3251e1a3d07a5_2981_hlsb.m3u8
经典粤曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5197154069905544836_hlsb.m3u8
经典歌词,https://txmov2.a.kwimgs.com/bs3/video-hls/5249789937563950921_hlsb.m3u8
20-22年歌曲集,https://txmov2.a.kwimgs.com/bs3/video-hls/5244723313727120917_hlsb.m3u8
纯音乐区出埃及记,https://txmov2.a.kwimgs.com/bs3/video-hls/5210383430995426135_hlsb.m3u8
纯音乐电影配乐,https://txmov2.a.kwimgs.com/bs3/video-hls/5215731451665209648_hlsb.m3u8
英格玛电音音乐合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5188709854924561236_hlsb.m3u8
顶级电音音乐合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5225301603954730678_hlsb.m3u8
欧美顶级电音集,https://txmov2.a.kwimgs.com/bs3/video-hls/5223331278867611347_hlsb.m3u8
国乐经典纯音乐,https://txmov2.a.kwimgs.com/bs3/video-hls/5220516529482493199_hlsb.m3u8
舒缓优美钢琴曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5212353755600757615_hlsb.m3u8
古典纯音乐,https://txmov2.a.kwimgs.com/bs3/video-hls/5192931957401362335_hlsb.m3u8
云水逸,https://txmov2.a.kwimgs.com/bs3/video-hls/5254856516063721076_594428513fd66843_5439_hlsb.m3u8
那不是爱情,https://txmov2.a.kwimgs.com/bs3/video-hls/5216012929353086435_hlsb.m3u8
震撼纯音乐,https://txmov2.a.kwimgs.com/bs3/video-hls/5193776390524269813_hlsb.m3u8
舒缓纯音乐,https://txmov2.a.kwimgs.com/bs3/video-hls/5225020116513251525_hlsb.m3u8
助眠钢琴,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649600753854978_hlsb.m3u8
古典琵琶音,https://txmov2.a.kwimgs.com/bs3/video-hls/5232338376484225809_hlsb.m3u8
古风仙音,https://txmov2.a.kwimgs.com/bs3/video-hls/5255419332532362737_hlsb.m3u8
晚安,https://txmov2.a.kwimgs.com/bs3/video-hls/5213198146684495959_hlsb.m3u8
钢琴流水,https://txmov2.a.kwimgs.com/bs3/video-hls/5189554246056828388_hlsb.m3u8
睡眠音乐,https://txmov2.a.kwimgs.com/bs3/video-hls/5226427431629300298_hlsb.m3u8
80后音乐,https://txmov2.a.kwimgs.com/bs3/video-hls/5200813310519721666_79e5515b44c515f8_8335_hlsb.m3u8
车载DJ串烧1,https://txmov2.a.kwimgs.com/bs3/video-hls/5195465247443616945_hlsb.m3u8
车载DJ串烧2,https://txmov2.a.kwimgs.com/bs3/video-hls/5197154098359410997_hlsb.m3u8
夜店DJ混音,https://txmov2.a.kwimgs.com/bs3/video-hls/5238530913892317704_hlsb.m3u8
老歌DJ串烧,https://txmov2.a.kwimgs.com/bs3/video-hls/5234027313336778127_hlsb.m3u8
国潮DJ舞曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5254856460919464679_hlsb.m3u8
快摇越南鼓,https://txmov2.a.kwimgs.com/bs3/video-hls/5246130739648463544_hlsb.m3u8
带劲越南鼓,https://txmov2.a.kwimgs.com/bs3/video-hls/5199968844019002757_hlsb.m3u8
蹦迪越南鼓,https://txmov2.a.kwimgs.com/bs3/video-hls/5253167611834026799_hlsb.m3u8
40首精选慢摇,https://txmov2.a.kwimgs.com/bs3/video-hls/5224175695511900493_hlsb.m3u8
中文DJ舞曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5225020119572067546_hlsb.m3u8
DJ舞曲串烧,https://txmov2.a.kwimgs.com/bs3/video-hls/5259923016524978973_hlsb.m3u8
热门歌曲DJ,https://txmov2.a.kwimgs.com/bs3/video-hls/5232619944545910926_hlsb.m3u8
梦然,https://txmov2.a.kwimgs.com/bs3/video-hls/5228679277594646633_hlsb.m3u8
冷漠,https://txmov2.a.kwimgs.com/bs3/video-hls/5212916677664919326_hlsb.m3u8
乔玲儿,https://txmov2.a.kwimgs.com/bs3/video-hls/5231494028805004923_hlsb.m3u8
经典英文,https://txmov2.a.kwimgs.com/bs3/video-hls/5202502101032193667_hlsb.m3u8
怀旧歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5223894251835959867_hlsb.m3u8
无损粤语,https://txmov2.a.kwimgs.com/bs3/video-hls/5198561491398515660_hlsb.m3u8
老磁带,https://txmov2.a.kwimgs.com/bs3/video-hls/5252604699866943959_hlsb.m3u8
伤心情歌1,https://txmov2.a.kwimgs.com/bs3/video-hls/5246130777208580756_hlsb.m3u8
伤心情歌2,https://txmov2.a.kwimgs.com/bs3/video-hls/5241627179017820101_hlsb.m3u8
伤心情歌3,https://txmov2.a.kwimgs.com/bs3/video-hls/5246130774064933054_hlsb.m3u8
全网热播抖音,https://txmov2.a.kwimgs.com/bs3/video-hls/5239938321429856506_hlsb.m3u8
古风歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5199968880421566949_hlsb.m3u8
抖音火过古风,https://txmov2.a.kwimgs.com/bs3/video-hls/5244160449191791640_hlsb.m3u8
古风DJ在线,https://txmov2.a.kwimgs.com/bs3/video-hls/5237405042627164509_hlsb.m3u8
2020年车载20首一,https://txmov2.a.kwimgs.com/bs3/video-hls/5215731356265610157_hlsb.m3u8
2020年车载20首二,https://txmov2.a.kwimgs.com/bs3/video-hls/5246693600395718260_hlsb.m3u8
2020年车载20首三,https://txmov2.a.kwimgs.com/bs3/video-hls/5191524507698413706_hlsb.m3u8
FM,http://live.stranafm.cdnvideo.ru/stranafm/stranafm_hd.sdp/playlist.m3u8
会员频道一,#genre#
歌团★021,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239808028600.mp4
歌团★022,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240031614983.mp4
歌团★023,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240150331617.mp4
歌团★024,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239809100782.mp4
歌团★026,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240033362815.mp4
歌团★027,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240151167938.mp4
歌团★029,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239811800375.mp4
歌团★030,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239916285148.mp4
歌团★031,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239927589941.mp4
歌团★033,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240171579858.mp4
歌团★034,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239831144046.mp4
歌团★035,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240056530470.mp4
歌团★036,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239832040344.mp4
歌团★037,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240173879894.mp4
歌团★038,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240057078179.mp4
歌团★042,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239834716201.mp4
歌团★043,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239837532125.mp4
歌团★045,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240063650207.mp4
歌团★048,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239944465251.mp4
歌团★049,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240065122134.mp4
歌团★050,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239840536452.mp4
歌团★051,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240065838644.mp4
歌团★052,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239945877111.mp4
歌团★053,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240184339138.mp4
歌团★054,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239842640589.mp4
歌团★056,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240187071401.mp4
歌团★057,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240069974546.mp4
歌团★058,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240070346911.mp4
歌团★059,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240070818783.mp4
歌团★060,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239846692034.mp4
歌团★061,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239951329234.mp4
歌团★062,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240191295627.mp4
歌团★064,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240192067467.mp4
歌团★065,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239911732892.mp4
歌团★066,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240196491782.mp4
歌团★067,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239960909980.mp4
歌团★068,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240017737344.mp4
歌团★069,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240202339353.mp4
歌团★070,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240203243765.mp4
歌团★071,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240205555546.mp4
歌团★072,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239983417489.mp4
歌团★074,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240221687198.mp4
歌团★075,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240222023079.mp4
歌团★076,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240107150280.mp4
歌团★078,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239987569147.mp4
歌团★079,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240225803033.mp4
歌团★080,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239989445779.mp4
歌团★081,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240229579224.mp4
歌团★082,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239993533054.mp4
歌团★083,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239994225085.mp4
歌团★084,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239994741288.mp4
歌团★085,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239995197198.mp4
歌团★086,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240232939168.mp4
歌团★087,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239890536417.mp4
歌团★088,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239890568711.mp4
歌团★090,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239894180409.mp4
歌团★092,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239895496483.mp4
歌团★093,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240119938989.mp4
歌团★094,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240002397273.mp4
歌团★095,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240241527208.mp4
歌团★096,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239899840062.mp4
歌团★097,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240243499351.mp4
歌团★098,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240127638122.mp4
歌团★099,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240030505796.mp4
歌团★100,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240245283772.mp4
歌团★101,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240247623420.mp4
歌团★102,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240043672242.mp4
歌团★103,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240339124000.mp4
歌团★104,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240221702622.mp4
歌团★105,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239993732827.mp4
歌团★106,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239994460907.mp4
歌团★107,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240340899550.mp4
歌团★108,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239995692215.mp4
歌团★109,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240341971789.mp4
歌团★110,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239996664565.mp4
歌团★111,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240342839842.mp4
歌团★112,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240225254466.mp4
歌团★113,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240225226897.mp4
歌团★114,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239998000351.mp4
歌团★116,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239998340711.mp4
歌团★118,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240107389699.mp4
歌团★119,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240345787129.mp4
歌团★120,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240227966801.mp4
歌团★121,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240228462625.mp4
歌团★122,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240108721427.mp4
歌团★123,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240001176191.mp4
歌团★125,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240001228776.mp4
歌团★126,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240109533631.mp4
歌团★127,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240347663598.mp4
歌团★128,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240001932458.mp4
歌团★129,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240002044738.mp4
歌团★130,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240111085008.mp4
歌团★131,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240350575186.mp4
歌团★133,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240113261859.mp4
歌团★134,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240352039996.mp4
歌团★135,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240236014123.mp4
歌团★136,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240008036293.mp4
歌团★137,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240354863286.mp4
歌团★138,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240008780109.mp4
歌团★139,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240009608741.mp4
歌团★140,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240379515679.mp4
歌团★141,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240262842385.mp4
歌团★142,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240264262344.mp4
歌团★143,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240384227055.mp4
歌团★145,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240267170778.mp4
歌团★146,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240386743317.mp4
歌团★147,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240268654616.mp4
歌团★148,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240387107547.mp4
歌团★149,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240150573492.mp4
歌团★150,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240388683474.mp4
歌团★151,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240270774376.mp4
歌团★152,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240151273206.mp4
歌团★153,http://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240389031565.mp4
会员频道二,#genre#
广东珠江,http://gat.xyys.site/cdnlive.php?mode=play;id=6d1420ea42da5fa790164ecbba48c00f;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
广东体育,http://gat.xyys.site/cdnlive.php?mode=play;id=0fb954c3e641564491256a4ed9f0f0b1;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
会员频道三,#genre#
鳳凰資訊,http://gat.xyys.site/cdnlive.php?mode=play;id=06fd6593605d50d1be76e422bb16e254;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
鳳凰資訊,http://gat.xyys.site/cdnlive.php?mode=play;id=2a5b35091ae05fb68bb7a6e95d3f8a93;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
鳳凰資訊,http://gat.xyys.site/cdnlive.php?mode=play;id=5eadfec2b1c850e39001f10011597bd6;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
鳳凰香港,http://gat.xyys.site/cdnlive.php?mode=play;id=fe5159a13e8851ce9bc3ca092216388c;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
鳳凰香港,http://gat.xyys.site/cdnlive.php?mode=play;id=c4203e353db9597ab645fdcccc71cd92;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
鳳凰香港,http://gat.xyys.site/cdnlive.php?mode=play;id=8b6ac30b343157d2a9d0952472e8a270;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
鳳凰中文,http://gat.xyys.site/cdnlive.php?mode=play;id=f15cc0c7a33b510fab4756b2d1e9edf6;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
鳳凰中文,http://gat.xyys.site/cdnlive.php?mode=play;id=32d1b1b002cc5e14b60b80d33d437ac8;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
会员频道四,#genre#
凤凰中文,http://gat.xyys.site/cdnlive.php?mode=play;id=d6066bd03a2e5fbd894b03f283ec6c10;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
凤凰中文,http://gat.xyys.site/cdnlive.php?mode=play;id=c5f9226a55b953b0a85d57b395db4d8f;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
凤凰中文,http://gat.xyys.site/cdnlive.php?mode=play;id=1ecb056ff6a357bcbaef76fedb3848dc;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
凤凰中文,http://gat.xyys.site/cdnlive.php?mode=play;id=a15ab2ba05ab5d00b2bdd251620efb74;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
凤凰资讯,http://gat.xyys.site/cdnlive.php?mode=play;id=e6f68754d4c954b88b31241c251e5da4;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
凤凰资讯,http://gat.xyys.site/cdnlive.php?mode=play;id=20a8de53fbb2564c84d8e662203ac8b3;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
凤凰资讯,http://gat.xyys.site/cdnlive.php?mode=play;id=6277c19dc8bd5b3ba3c12abae027156d;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
凤凰香港,http://gat.xyys.site/cdnlive.php?mode=play;id=717730ac92355bcab4753979e0f7f21c;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
凤凰香港,http://gat.xyys.site/cdnlive.php?mode=play;id=56b129f5d9d65d4693ea21866ff86c70;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
有线新闻,http://gat.xyys.site/cdnlive.php?mode=play;id=258d9e21c665574e963350ee1ad3839f;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
有线综合,http://gat.xyys.site/cdnlive.php?mode=play;id=eb0718f6d9295561908bc48fd45c7c3d;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
有线亚剧,http://gat.xyys.site/cdnlive.php?mode=play;id=34d1aefd897950d181d3da892b14f47b;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
无线新闻,http://gat.xyys.site/cdnlive.php?mode=play;id=57586310a5435858ba869b1e5dc19f01;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
无线新闻,http://gat.xyys.site/cdnlive.php?mode=play;id=57586310a5435858ba869b1e5dc19f01;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
无线新闻,http://gat.xyys.site/cdnlive.php?mode=play;id=ba3c6f2555eb5cdaaff824fafae85155;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
无线新闻,http://gat.xyys.site/cdnlive.php?mode=play;id=448947833479586e848b01255a55207d;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
无线翡翠,http://gat.xyys.site/cdnlive.php?mode=play;id=29883153896853178a70410bbc4ff7da;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
无线翡翠4K,http://gat.xyys.site/cdnlive.php?mode=play;id=297807a7a6325a3c8626d053864e0db9;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
无线华丽,http://gat.xyys.site/cdnlive.php?mode=play;id=72703dfdf8c85073a5da422f813b225f;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
无线明珠,http://gat.xyys.site/cdnlive.php?mode=play;id=b87013fed53755ed90a43f6658626479;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
无线星河,http://gat.xyys.site/cdnlive.php?mode=play;id=923c43f504af5f9cac648636b0ed04a7;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
无线功夫,http://gat.xyys.site/cdnlive.php?mode=play;id=79fb589b13de564d828d13c25462a1cb;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
澳视澳门,http://gat.xyys.site/cdnlive.php?mode=play;id=cad78a6494a359acb612f740ab814c45;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
澳视澳门,http://gat.xyys.site/cdnlive.php?mode=play;id=cad78a6494a359acb612f740ab814c45;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
澳视卫星,http://gat.xyys.site/cdnlive.php?mode=play;id=80a8815da46e5d399cb32bd7ee483e7f;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
